timestamp,machine_id,cpu_usage_percent,memory_usage_percent,disk_usage_percent,cpu_load_1min,cpu_load_5min,cpu_load_15min
42900,1163,0.7636655976498868,0.7282796820894175,0.5375253394713461,0.7744186192374252,0.7091332254205809,0.6867794713561708
40200,417,0.5783761991699602,0.6677050757199918,0.3498986179373845,0.5220930279223465,0.578243171865805,0.5981434403989425
40500,25,0.7323151030326501,0.7684319785626499,0.36004054798959995,0.7366279103174691,0.7876672464565295,0.8826171892527569
39600,85,0.707395501122165,0.697819304676941,0.35851925364403925,0.7284883776179204,0.7632344431165238,0.5550232078871491
42900,115,0.6149517711123363,0.6452059411159021,0.3372211328315454,0.5465116371105274,0.5509017006696212,0.5544243249708896
39600,843,0.7881832764320965,0.7113187907214993,0.7195740526723305,0.7598837354566281,0.7771960577062254,0.5658032831490997
41700,1065,0.5486334507278038,0.6663205215129739,0.8899594641002836,0.48255813738350867,0.4584060539474031,0.3142686087305898
40200,1024,0.41881028718745605,0.6427829679524786,0.9964503583351737,0.36162790321371896,0.40663176831639103,0.4586015847876725
40200,1070,0.4718649526941978,0.6998961557936292,0.8646044938886056,0.44127908740485905,0.4671320575182645,0.5208863561978551
40200,1005,0.4995980624981915,0.6985116015869575,0.8909736474341056,0.5023255771081601,0.5194880789399421,0.5598143397562291
42900,420,0.4786977378640317,0.36587052885211396,0.31947263433752837,0.4098837129312676,0.3705642880030979,0.340619862566601
41400,331,0.7126205784477065,0.9058497593499191,0.31186616261986744,0.6639534914105768,0.6084933109193305,0.637670318297442
42900,181,0.8046624006620572,0.8836967732010106,0.309330607566244,0.8168604754435852,0.7719604466879668,0.720916323045465
40800,184,0.634646295697682,0.8553132337009994,0.29665312246040487,0.605232558716366,0.6148923824223522,0.5328642087161907
39900,1075,0.0,0.0013845542070179406,0.8316430519592669,0.0,0.0,0.0016469530077511674
42900,244,0.6728295908163439,0.6150917253631758,0.3727180330954388,0.6593023330360008,0.6108202429842613,0.6065279383033855
41100,592,0.439710604155619,0.7227414256486773,0.3676470197072609,0.40988372956556995,0.4101221719638164,0.45800267902607666
40500,656,0.5152733174728065,0.7826237483119631,0.7150101309530922,0.5232558119713683,0.6387434610670967,0.7843988831341017
42000,706,0.6680064519518755,0.8359293955787954,0.36511156137524214,0.6569767538484222,0.47876674004012654,0.1843090339911826
41700,58,0.5036173627733112,0.5385946597864604,0.35750508965504546,0.5139534841326816,0.47411286481253345,0.446623743692005
42000,121,0.6503215583386956,0.5479404568015191,0.8620689388349819,0.6389534846536989,0.6230366502019663,0.6077257041371024
42300,848,0.5687298907750264,0.6690896695396784,0.32860038105693656,0.5395348884600005,0.5561372894976527,0.5574187852446567
39900,869,0.7399517497906271,0.7708549781341731,0.3372211328315454,0.8988372221891642,0.47760325736455456,0.14717771917182548
39600,1312,0.8681672054874863,0.8760816656435821,0.524847854365507,0.9872093200154103,0.9999999999999999,0.9029795282528673
41400,1199,0.7360329609616639,0.8839563812409947,0.524847854365507,0.698110462751758,0.6620128039211757,0.6864800270422242
41100,1028,0.2922025853320756,0.3219106785999943,0.6516227054238973,0.2610465174268127,0.2513089003279502,0.29031292654045254
40500,497,0.25964629833322755,0.24679818703715029,0.3169370792839049,0.2319767498640558,0.27515997897269473,0.33343314762838
41700,506,0.434887457623948,0.2686050511396693,0.8240364835174651,0.36220931187136957,0.32751600594178376,0.3178619576316511
40500,509,0.2922025776664807,0.20006921516677184,0.3144016209518862,0.250000007970407,0.29377545214601025,0.35259769795003615
39600,526,0.5253215336632184,0.4513672561925835,0.3270791060577253,0.4808139557652084,0.5008726002186334,0.42805808771047443
39600,529,0.3991157626017084,0.29871927349468014,0.29665312246040487,0.39593023780812103,0.454915639205155,0.4035035226040777
42300,134,0.405144693849798,0.23745240322631445,0.2976673444818543,0.36860465186424585,0.3606748128514872,0.3334331533406124
41700,541,0.41840835639358553,0.24437521387372663,0.16480725801383678,0.37209303173456737,0.37289122006919223,0.40050905090704353
42600,327,0.7508038582339731,0.6995500073387939,0.3144016209518862,0.7302325592362208,0.6998254860584722,0.6837849996597355
39900,338,0.7556270277640363,0.8885427327313884,0.3067951492316895,0.7313953543741961,0.8243164681090628,0.8388980509787688
42300,1032,0.8102893857826748,0.8217376126249132,0.9883366982269687,0.8651162740733429,0.8586387687914878,0.8209312779140966
41400,783,0.8725884212244831,0.7563170599296787,0.3676470197072609,0.9534883608106354,0.6166375897937671,0.24599491677287305
41100,800,0.06913183594335427,0.38421598763092685,0.31947263433752837,0.05639534934895769,0.055264685117588114,0.05734391667008519
42600,664,0.7130225169075738,0.8431983414775124,0.3676470197072609,0.6936046565426122,0.606166389947477,0.5753855354645915
39600,413,1.0,0.9286950424091898,0.36004054798959995,0.9901162745931976,0.9331006614859135,0.8059589879673302
42600,1,0.7524115814110627,0.8224298963303605,0.34279916050630777,0.7215116178784401,0.6503781435895405,0.607126821219645
41700,84,0.659565912940161,0.7542402220168671,0.7581135996562515,0.6761627960049581,0.6788830863670554,0.5921545198520071
42900,929,0.6724276523564767,0.5482866052563542,0.35547664561214665,0.6267441911482713,0.5782431718652232,0.5604132340963546
39600,1215,0.9039389158409157,0.8757355303926238,0.5223123960309525,0.9383721016390484,0.9162303790400338,0.8083545539009719
40500,434,0.25884244441108145,0.24852889630024944,0.31947263433752837,0.2337209370267166,0.26352530199708046,0.310675254117296
41700,438,0.4260450184839578,0.3229491173629074,0.3067951492316895,0.40581395767131884,0.3350785379307322,0.28192843434704423
41700,439,0.36454984463029255,0.21910695765103216,0.21805275349081643,0.304651168770948,0.2844677183324765,0.2777361853942238
42600,471,0.4505627049321643,0.37383178486368535,0.309330607566244,0.3906976763212433,0.3635834696128427,0.3448121000961544
41400,530,0.4256430953556821,0.2696434700957289,0.3067951492316895,0.39302325550765926,0.34554974332443367,0.33642761361437945
40800,135,0.36053055202116957,0.30944963792097974,0.3067951492316895,0.310465116738732,0.29901105206944606,0.36637220492818506
42600,555,0.6410771730712337,0.8449290309344502,0.2915821090722268,0.6279069862862467,0.6358347932109185,0.6400658842322815
42600,198,0.6655948671862408,0.6791277238513926,0.6769776756355753,0.5930232541208221,0.5619546141146046,0.522683039215836
42300,1136,0.6157556250340805,0.7850467214750407,0.5486815495764524,0.597093026016236,0.5898778543882488,0.5969456517198892
39900,1237,0.5940514464781765,0.8037383155051581,0.5324543260831679,0.6087209219518038,0.6323444006583159,0.6256924657791064
41100,1244,0.5305466186543547,0.7376254658995611,0.5324543260831679,0.5052325538644358,0.5136707321310179,0.5765833241430458
42300,235,0.6145498479848646,0.5496711594633723,0.3803245048131,0.6000000027725116,0.6015125036238977,0.5975445460600148
40200,773,0.5466237967572455,0.6469366569819781,0.35649086763359616,0.5058139736116213,0.5532286216403112,0.586165610726542
42300,594,0.5731511295108174,0.6687435078802741,0.37018257476088456,0.5848837103334826,0.6055846430619887,0.5987423347384692
39900,807,0.8010450158484123,0.9058497857587109,0.34736306288376084,0.7819767432793233,0.8737638105785761,0.8676448878833224
42300,662,0.6487138198292105,0.8778123683050891,0.3625761030432234,0.6127906938466363,0.6224549144118824,0.6400658728090144
41400,1165,0.5361736344401656,0.6663205215133201,0.524340762698596,0.49302324927005464,0.42931936428498163,0.4370414685317759
42300,974,0.6483119043673337,0.704395980073395,0.6947261741270564,0.6529069819541711,0.663176275501925,0.6616260004869804
41100,943,0.15353697498493696,0.33644859680448885,0.010141978411750019,0.20755814621965396,0.21291448794681778,0.19508909211943037
40200,468,0.28496785403597574,0.30218067881838623,0.29665312246040487,0.24360465134380982,0.28737638618981814,0.3442132114682613
39900,488,0.43930868102694154,0.3091034828635139,0.29665312246040487,0.39709302740249175,0.44968005037712344,0.4214702956699475
41100,528,0.2644694525304935,0.2814122534784342,0.2890466507402082,0.2151162758059127,0.21349621818949027,0.26276388973702164
40500,133,0.24839228975999839,0.25060574081534537,0.3067951492316895,0.2279069724242233,0.26992437904925887,0.331037587405773
42300,556,0.2805466306329822,0.43925233755891996,0.0,0.4389534971283268,0.4438627257601716,0.5328641972929237
40800,163,0.7218649483819691,0.9577708656143025,0.30172413584604707,0.7598837243676746,0.7713786998024785,0.8556670239429174
41700,353,0.6607717129897789,0.9255797723360961,0.295638939126583,0.6372093141243521,0.600930767833814,0.6083246098992972
41700,361,0.8050643084571333,0.9972308387687263,0.2941176641258505,0.8331395408426825,0.8184991323955431,0.823925738186666
42300,1234,0.6073151243543595,0.8013153423417345,0.5283975927519379,0.5860465165604116,0.5986038579585284,0.6095223757324152
41100,219,0.4774919684800085,0.7639321410783153,0.8595334805029634,0.4500000065841511,0.42931936428381834,0.47956281812730966
40800,229,0.5365755575688431,0.6836275349272816,0.3727180330954388,0.48720930684645686,0.4950552866959226,0.5771822184831713
39600,1084,0.8018488927693527,0.6687435078806203,0.9330629328059786,0.7947674565325179,0.8208260644622191,0.6981584181123116
41400,1287,0.5301446955264811,0.5929387128051296,0.5192697493109252,0.4773255925291892,0.4281559148944595,0.29809852439433426
39600,589,0.6266077258114296,0.6677050889242147,0.35750508965504546,0.6098837170897793,0.653286800350896,0.564605483048576
39600,789,0.8098874473224056,0.8037383287093811,0.365618653041646,0.8354651089424704,0.7969749969134607,0.6783949734517278
41400,417,0.6555466356634335,0.658359291909502,0.35243407626940326,0.5848837325108084,0.5165794110826005,0.5244797108111487
41700,25,0.8621382665734,0.8210453289194657,0.36206899203249854,0.9005814038063019,0.8853985041970062,0.8784248946080662
40800,85,0.5188906792872552,0.6213222523044484,0.34533469621611734,0.506976735482736,0.4630599180807552,0.2777361911058574
40800,843,0.5337620650073285,0.6320526299349709,0.7200811443387344,0.483720932521484,0.4869109967249179,0.5262764052506003
42900,1065,0.5755627066092494,0.6825891291754447,0.8919878307679273,0.6156976706034933,0.5863874507408234,0.5041173832337065
41400,1024,0.439710604155619,0.6372447247159612,1.0,0.5534883746715193,0.5189063542452627,0.4897439876264666
41400,1070,0.5152733174720027,0.6600899945713552,0.8691683962660589,0.4593023122437682,0.41942990022877547,0.43943705731195165
41400,1005,0.5225080411025076,0.6265143602903538,0.8671399522231603,0.49883722496051314,0.45666085767255604,0.2441982394671245
42600,331,0.7226688253025076,0.9158878664792172,0.3144016209518862,0.695348849249866,0.6928446787647848,0.6897739316293391
42000,184,0.732717056825717,0.880927664787321,0.29665312246040487,0.7052325635671336,0.7038976254965632,0.6544392912609918
41100,1075,0.011254023905182625,0.0,0.833164326958478,0.03430232489236709,0.03257708082793856,0.01542146998152831
40500,250,0.5558681666919101,0.7940463700356106,0.35750508965504546,0.5982558211542114,0.6335078611442425,0.6939661691600902
41700,703,0.8910771764254037,0.8449290177305733,0.35344827894653175,0.9999999889110466,0.4921466021957652,0.3166641832318014
40800,1272,0.6909163922254038,0.7985461943146839,0.5131845912811174,0.7273255935688986,0.7207678968464568,0.6226980169286064
40200,750,0.5908360154575983,0.7265489794275646,0.34736306288376084,0.5941860381710067,0.6439790498945465,0.7083395761888004
42300,9,0.589228307612904,0.5856697669074511,0.3625761030432234,0.6563953562803065,0.5782431718652232,0.5520287476139809
41700,51,0.8058681700456782,0.7618553031658499,0.36105477001104924,0.80930232922378,0.8376963247161267,0.8496781033947843
40800,106,0.4963826314768095,0.648321211188996,0.3448276045492066,0.4593023344222567,0.4624782044808984,0.5178919073461572
40200,318,0.4529742820309982,0.5846313611552683,0.9355983911379976,0.409302320907338,0.45142523555831127,0.356191052562731
39600,1205,0.6728295754839484,0.6822429939244865,0.5324543260831679,0.7389534895044664,0.7713787108973014,0.6748016302605033
42300,1227,0.6543408356154232,0.7791623429886032,0.5324543260831679,0.62906977033585,0.6468877399426969,0.6418625672496635
40800,988,0.5249196258669364,0.7130494933833524,0.8823529923826229,0.49244186279031116,0.46771378221352555,0.5101063152039089
42900,423,0.45458199754128736,0.3201799825400797,0.29918867751402844,0.39709302740191044,0.3763816126206316,0.34301542850084155
40500,447,0.2869774850089456,0.32641052268661347,0.3067951492316895,0.2558139614829584,0.26759744143517145,0.3106752541178948
40200,485,0.35490353623616266,0.28383523324345,0.3042595941780658,0.31104650876266154,0.3455497377770224,0.3843389837056886
42000,544,0.3838424384213658,0.3361024549519383,0.31186616261986744,0.3447674346999944,0.33042466825055056,0.33942206246428086
42600,326,0.7198553174098032,0.9280027587033965,0.3144016209518862,0.7465116246353181,0.7120418932767589,0.6885761429514836
42600,380,0.7451768424485642,0.7947386537407117,0.7748478761262833,0.6994186211435357,0.709133225420581,0.6993561953680978
42000,1246,0.5924437233014886,0.6638975351456735,0.524847854365507,0.5569767489970734,0.5567190252871549,0.4771672407704009
41400,592,0.4927652773283576,0.6701280620869461,0.36663285571877446,0.4796511495382794,0.44618965782626596,0.4615960564841079
40800,656,0.6306270030881572,0.7518172356492208,0.7165314639852663,0.640116279791093,0.6172193144890282,0.7352897186527048
42300,706,0.6760450065049286,0.8258913016540665,0.36511156137524214,0.6848837151848316,0.6015125258147066,0.32025752356649057
42000,58,0.5004019317523312,0.5254413221974297,0.35750508965504546,0.4441860530710184,0.4485165787963742,0.444827060674623
42300,121,0.644694542552483,0.5472481598915029,0.8620689388349819,0.6116279097976145,0.6236183748978091,0.6161102020421443
42600,848,0.6856913149002641,0.7431637091360785,0.3296145643897438,0.6372093141243521,0.5846422322740041,0.5693966263391266
40200,869,0.7094051474267264,0.7538940867659087,0.3372211328315454,0.9110465156945918,0.7661431220692697,0.3705644653042725
39900,1312,0.6213826331538944,0.8137763962256641,0.5273834094191306,0.7046511659978549,0.8190808792810313,0.8574637069608984
39600,1228,0.7114147937312879,0.762201438416116,0.5324543260831679,0.7395348759842099,0.7498545754146373,0.6658182494398007
41700,1199,0.7206591789979462,0.9003115425225396,0.524847854365507,0.6779069887122119,0.6759744185097138,0.6885761429502858
41400,1028,0.3713826298001264,0.35029422470125166,0.6516227054238973,0.33546512349619134,0.286212914608487,0.2939062754421128
40800,497,0.2680868220117427,0.28245066583255535,0.3169370792839049,0.2348837210751571,0.2431646380957475,0.30288965626281533
42000,506,0.41639871008862217,0.3229491107606229,0.8240364835174651,0.3511627968707776,0.3374054699974083,0.3250486668576399
40800,509,0.34123795056329564,0.27898926711113375,0.3144016209518862,0.2726744133623806,0.2739965129393567,0.3274442385047115
39900,526,0.3488746049876711,0.3862928255433922,0.3270791060577253,0.3104651167381507,0.38801627850025966,0.4011079452471689
39900,529,0.3794212226843692,0.3253720971279232,0.29513184745967225,0.3726744126695434,0.3955788215846126,0.39212457584913446
42600,134,0.5204984024643449,0.29248875315465367,0.29918867751402844,0.4436046555029028,0.38801628959508244,0.3519988036105095
42000,541,0.4107717019692101,0.25510557829968006,0.16480725801383678,0.3604651191641158,0.3600930770608217,0.38793232689631424
42900,327,0.7214630252540954,0.7604707489584859,0.3144016209518862,0.7133720962672636,0.7114601574860934,0.6975595237721862
40200,338,0.6551446972035662,0.8560055306113619,0.3067951492316895,0.6488371989715478,0.7300756362079837,0.7993711730808681
42300,206,0.6877009765368193,0.7182416013685653,0.3752535881490625,0.7808139481413479,0.8115183251012739,0.7855966489678187
42300,236,0.5731511371764123,0.5742471319799272,0.37018257476088456,0.5970930149272825,0.44037232211274624,0.16574337515353577
42900,1300,0.7411575651718366,0.8968501371988336,0.5223123960309525,0.7290697640970826,0.737056421311444,0.7334930470579909
42300,646,0.7487942119302153,0.7414330064738794,0.5715010034226417,0.7470930222040152,0.7492728396239717,0.7460697710687201
42300,1276,0.5807877916011895,0.7826237483119631,0.519776840977329,0.5412790700777195,0.5648633041621732,0.5699955206798509
42600,680,0.8070739547624988,0.8705434356116335,0.4006085583607405,0.9174418556863054,0.8976148781279162,0.8544692352644631
39900,9,0.645096450348363,0.6715126162943101,0.36511156137524214,0.7912790711174288,0.8696916933318757,0.7586465065039142
39900,1227,0.634646295697682,0.8563516658619741,0.5283975927519379,0.5918604811619166,0.6777196147857243,0.6873783542724303
40800,1063,0.4469453354517189,0.6625129809383095,0.8965517524876728,0.4569767441457245,0.4397905752266762,0.493337330817691
42900,1100,0.6121382632196318,0.6497057785998908,0.8914807197572027,0.7953488319233079,0.7597440394702618,0.7005539840465521
40500,423,0.2419614200520414,0.2675666189793869,0.30172413584604707,0.25174418404335847,0.2705061092919313,0.3268453384529525
39600,544,0.5261254029177601,0.4243682841041592,0.31186616261986744,0.5046511729288784,0.5782431829606277,0.5634077057927899
40200,326,0.6354501572862268,0.9633091088504737,0.31186616261986744,0.6517441979057306,0.6602676076457469,0.7029495499807927
40200,380,0.642684880915526,0.8168916398899662,0.7733265430941089,0.6418604724983468,0.7038976144011587,0.77361880787275
39600,1246,0.7274919794997735,0.6552440218364084,0.5481744579105557,0.6808139432899991,0.7056428217725736,0.639466989891557
42000,1260,0.7375401956905875,0.8473520305059734,0.5324543260831679,0.7377906943670723,0.7271669572552377,0.7071417989336131
40500,1032,0.4670418061629287,0.617168563275295,0.9837728732293346,0.44651162117022497,0.49680047187652865,0.5598143397568279
40800,664,0.5329582034195874,0.7397023170162493,0.36511156137524214,0.4953488395471682,0.49156486085768825,0.5496331816791415
40800,1,0.5160771790605475,0.743855992841526,0.34736306288376084,0.4930232603595895,0.48865619300092844,0.5580176795835844
41400,67,0.5297427647326106,0.4302526757955119,0.7403651011647704,0.4616279136098353,0.40372310046079457,0.40110795666983706
39900,84,0.6889067459208423,0.7552786409732728,0.755578141324233,0.6523255954744277,0.353112275313964,0.09387633143888106
41100,929,0.5217041795143647,0.5070958766228395,0.35243407626940326,0.5093023257592683,0.5235602183774513,0.5867644936428016
42900,1178,0.6515273430547123,0.5884389149338096,0.5223123960309525,0.667441854646596,0.6317626648688137,0.5999401234175223
42900,1034,0.4678456677514735,0.3745240685694789,0.8265720385710885,0.41337210389112405,0.4019778930887979,0.3759544800890131
39900,438,0.3131029023002386,0.27552786178673533,0.3042595941780658,0.2715116293133587,0.35776615054272043,0.36876778228569274
39900,439,0.34807073573393327,0.26306679469892896,0.21805275349081643,0.29127906903801015,0.35776614499414566,0.3711633482205321
40800,471,0.31069131753540785,0.3001038343032903,0.309330607566244,0.30000000485160466,0.27399650739136366,0.31247193142364343
39600,530,0.46221865963125774,0.3662166773069491,0.3067951492316895,0.4436046555023215,0.484584064658242,0.4130857863422375
42900,531,0.41519292537300745,0.3146417459061927,0.3067951492316895,0.3587209320016294,0.37056428245452316,0.35499326388367775
40800,555,0.5490353738560795,0.8916580028044825,0.2915821090722268,0.5145348706130063,0.5311227503669815,0.6125168588515186
