task_create_time,task_end_time,job_id,task_id,num_instances,status,cpus_requested,memory_requested
21713,22211,52,334,0.01591082317073171,Terminated,0.16666666666666674,0.39955357142856707
21713,21719,52,328,0.0,Terminated,0.16666666666666674,0.14285714285713905
21713,23530,52,337,0.01619664634146342,Terminated,0.16666666666666674,0.7142857142857113
21713,25618,52,343,0.034965701219512195,Terminated,0.16666666666666674,1.0
21713,24508,52,342,0.038014481707317076,Terminated,0.16666666666666674,0.7142857142857113
21713,23246,52,338,0.02019817073170732,Terminated,0.16666666666666674,0.7142857142857113
21712,27616,52,318,0.04439786585365854,Terminated,0.16666666666666674,0.7142857142857113
21713,23529,52,351,0.014958079268292684,Terminated,0.16666666666666674,0.7142857142857113
21713,23162,52,350,0.019531250000000003,Terminated,0.16666666666666674,0.5714285714285722
21713,27881,52,344,0.00019054878048780488,Terminated,0.16666666666666674,0.28850446428571097
21713,21748,52,346,0.0,Terminated,0.16666666666666674,0.0722656249999962
21713,21742,52,330,0.0,Terminated,0.16666666666666674,0.0711495535714273
21712,28387,52,322,0.0,Terminated,0.16666666666666674,0.07310267857142819
21712,26205,52,319,0.04906631097560976,Terminated,0.16666666666666674,0.7142857142857113
21713,28056,52,332,0.025533536585365856,Terminated,0.16666666666666674,0.32031249999999933
21713,21746,52,324,0.11409108231707317,Terminated,0.16666666666666674,0.2857142857142835
21713,22326,52,335,0.013243140243902439,Terminated,0.16666666666666674,0.41517857142856895
21713,23720,52,348,0.0331078506097561,Terminated,0.16666666666666674,0.7142857142857113
21713,21737,52,341,0.0,Terminated,0.16666666666666674,0.07059151785714288
21713,21991,52,325,0.042349466463414635,Terminated,0.16666666666666674,0.36188616071428137
21712,22868,52,326,0.04239710365853659,Terminated,0.16666666666666674,0.7142857142857113
21712,26178,52,317,0.048589939024390245,Terminated,0.16666666666666674,0.7142857142857113
21713,28071,52,333,0.0,Terminated,0.16666666666666674,0.2857142857142835
21713,23512,52,339,0.01619664634146342,Terminated,0.16666666666666674,0.7142857142857113
21713,25533,52,331,0.034965701219512195,Terminated,0.16666666666666674,1.0
21713,27886,52,345,0.0,Terminated,0.16666666666666674,0.07142857142856951
21713,21754,52,347,0.0,Terminated,0.16666666666666674,0.07087053571428509
21713,24500,52,352,0.038014481707317076,Terminated,0.16666666666666674,0.7142857142857113
21712,21721,52,323,0.0,Terminated,0.16666666666666674,0.0722656249999962
21713,25058,52,349,0.023199314024390245,Terminated,0.16666666666666674,0.7142857142857113
23213,24427,55,377,0.024199695121951224,Terminated,0.16666666666666674,0.7142857142857113
23214,23514,55,381,0.017959222560975614,Terminated,0.16666666666666674,0.7142857142857113
23213,23219,55,380,0.0,Terminated,0.16666666666666674,0.14285714285713905
23213,24645,55,383,0.023437500000000003,Terminated,0.16666666666666674,0.7142857142857113
23213,23725,55,382,0.024485518292682928,Terminated,0.16666666666666674,0.7142857142857113
23214,23373,55,379,0.012814405487804879,Terminated,0.16666666666666674,0.5714285714285722
23213,23218,55,378,0.0,Terminated,0.16666666666666674,0.14285714285713905
23213,24797,55,384,0.021150914634146343,Terminated,0.16666666666666674,0.31249999999999567
23213,24111,55,376,0.02105564024390244,Terminated,0.16666666666666674,0.7142857142857113
23307,23577,57,395,0.0035251524390243903,Terminated,0.16666666666666674,0.5714285714285722
23307,23441,57,402,0.06054687500000001,Terminated,0.16666666666666674,0.3295200892857141
23307,24398,57,394,0.011432926829268292,Terminated,0.16666666666666674,0.5714285714285722
23307,23329,57,399,0.0,Terminated,0.16666666666666674,0.0733816964285704
23307,23321,57,400,0.016053734756097563,Terminated,0.16666666666666674,0.2857142857142835
23307,24469,57,397,0.012385670731707318,Terminated,0.16666666666666674,0.31166294642856907
23307,23315,57,404,0.0,Terminated,0.16666666666666674,0.0750558035714291
23307,23377,57,405,0.0011432926829268292,Terminated,0.16666666666666674,0.5714285714285722
23307,24082,57,412,0.01700647865853659,Terminated,0.16666666666666674,0.5714285714285722
23307,24288,57,393,0.013814786585365854,Terminated,0.16666666666666674,0.5714285714285722
23308,23330,57,409,0.23604230182926828,Terminated,0.16666666666666674,0.2857142857142835
23307,23628,57,396,0.004954268292682927,Terminated,0.16666666666666674,0.34458705357142616
23307,23316,57,398,0.0,Terminated,0.16666666666666674,0.06640624999999883
23307,23317,57,403,0.0,Terminated,0.16666666666666674,0.06835937499999975
23307,23319,57,406,0.004573170731707317,Terminated,0.16666666666666674,0.08844866071428256
23307,23351,57,410,0.001714939024390244,Terminated,0.16666666666666674,0.29017857142856973
23307,23338,57,407,0.00033346036585365856,Terminated,0.16666666666666674,0.34458705357142616
23307,23332,57,408,0.0021913109756097563,Terminated,0.16666666666666674,0.2857142857142835
23307,23334,57,401,0.008812881097560976,Terminated,0.16666666666666674,0.3353794642857114
23307,24224,57,392,0.021532012195121953,Terminated,0.16666666666666674,0.5714285714285722
23307,23497,57,411,0.004858993902439024,Terminated,0.16666666666666674,0.35267857142857206
24486,24731,58,413,0.0005240091463414634,Terminated,1.0,0.0
24800,25059,60,427,0.02143673780487805,Terminated,0.16666666666666674,0.7142857142857113
24800,25425,60,435,0.000666920731707317,Terminated,0.16666666666666674,0.29380580357142927
24800,25447,60,425,0.0,Terminated,0.16666666666666674,0.0733816964285704
24800,25215,60,433,0.018006859756097563,Terminated,0.16666666666666674,0.5714285714285722
24800,25297,60,430,0.016006097560975614,Terminated,0.16666666666666674,0.29799107142856796
24800,25439,60,428,0.0,Terminated,0.16666666666666674,0.2857142857142835
24800,25324,60,431,0.00019054878048780488,Terminated,0.16666666666666674,0.28543526785714124
24800,25330,60,432,0.0,Terminated,0.16666666666666674,0.06584821428571436
24800,25398,60,434,0.016006097560975614,Terminated,0.16666666666666674,0.30189732142856984
24800,24808,60,426,0.0,Terminated,0.16666666666666674,0.06919642857142638
24800,25216,60,429,0.018006859756097563,Terminated,0.16666666666666674,0.5714285714285722
24775,24781,61,437,0.0,Terminated,0.16666666666666674,0.07059151785714288
24775,24927,61,438,0.015148628048780489,Running,0.16666666666666674,0.5714285714285722
24775,24927,61,446,9.527439024390246e-05,Running,0.16666666666666674,0.28013392857142827
24775,24927,61,441,0.004382621951219513,Running,0.16666666666666674,0.28152901785713935
24775,24927,61,439,0.0,Running,0.16666666666666674,0.0697544642857108
24775,24927,61,443,0.0,Running,0.16666666666666674,0.06919642857142638
24775,24927,61,436,0.0,Running,0.16666666666666674,0.07031250000000064
24775,24927,61,440,0.006192835365853659,Running,0.16666666666666674,0.3710937499999961
24775,24927,61,445,0.004382621951219513,Running,0.16666666666666674,0.28431919642856696
24775,24927,61,444,0.006192835365853659,Failed,0.16666666666666674,0.3710937499999961
24775,24927,61,442,0.0,Running,0.16666666666666674,0.2857142857142835
25913,26063,65,475,0.01981707317073171,Terminated,0.16666666666666674,0.16071428571428412
25936,26016,67,477,0.024294969512195126,Terminated,1.0,0.16071428571428412
29862,30746,74,516,0.05778391768292683,Terminated,0.16666666666666674,0.7142857142857113
29862,42372,74,511,0.09517911585365854,Terminated,0.16666666666666674,1.0
29862,29909,74,513,0.002381859756097561,Terminated,0.16666666666666674,0.7142857142857113
29862,29867,74,512,0.0,Terminated,0.16666666666666674,0.07282366071428598
29862,45862,74,517,0.09522675304878049,Terminated,0.16666666666666674,0.7142857142857113
29862,38024,74,510,0.09517911585365854,Terminated,0.16666666666666674,1.0
29862,30277,74,514,0.06159489329268293,Terminated,0.16666666666666674,0.5714285714285722
29863,33612,74,515,0.19069169207317072,Terminated,0.16666666666666674,1.0
32766,32852,76,525,4.763719512195122e-05,Terminated,1.0,0.0
54962,55052,115,667,0.0,Terminated,0.16666666666666674,0.08286830357142741
54965,55040,115,666,0.7543826219512196,Terminated,0.16666666666666674,0.27985491071428603
54068,54070,116,673,0.0,Terminated,0.16666666666666674,0.0722656249999962
54068,54150,116,669,0.0009527439024390244,Terminated,0.16666666666666674,0.27455357142856773
54068,54143,116,668,0.0031440548780487807,Terminated,0.16666666666666674,0.2753906249999998
54068,54123,116,672,0.001286204268292683,Terminated,0.16666666666666674,0.7142857142857113
54068,54092,116,670,0.0007621951219512195,Terminated,0.16666666666666674,0.7142857142857113
54068,54070,116,671,0.0,Terminated,0.16666666666666674,0.07031250000000064
11415,11522,119,680,0.14772294207317072,Terminated,0.16666666666666674,0.3761160714285722
11414,11646,119,681,0.005049542682926829,Terminated,0.25,0.3989955357142826
11414,11688,119,682,0.00390625,Terminated,0.16666666666666674,0.2918526785714284
28539,28584,139,812,0.0,Terminated,1.0,0.0
26023,26356,141,821,0.013814786585365854,Terminated,0.16666666666666674,0.30412946428571297
26023,26371,141,817,0.003239329268292683,Terminated,0.16666666666666674,0.5714285714285722
26023,26389,141,818,0.0024771341463414634,Terminated,0.16666666666666674,0.29324776785713946
26023,26105,141,819,0.0,Terminated,0.16666666666666674,0.7142857142857113
26023,26304,141,820,0.006335746951219513,Terminated,0.16666666666666674,0.7142857142857113
26023,26399,141,822,0.00038109756097560977,Terminated,0.16666666666666674,0.27985491071428603
26054,26366,144,840,0.00038109756097560977,Terminated,0.16666666666666674,0.27985491071428603
26054,26350,144,836,0.0024771341463414634,Terminated,0.16666666666666674,0.29324776785713946
26055,26233,144,837,0.0,Terminated,0.16666666666666674,0.7142857142857113
26054,26264,144,838,0.006097560975609756,Terminated,0.16666666666666674,0.7142857142857113
26054,26285,144,839,0.013814786585365854,Terminated,0.16666666666666674,0.30412946428571297
26054,26326,144,835,0.003239329268292683,Terminated,0.16666666666666674,0.5714285714285722
26022,26240,147,852,0.013814786585365854,Terminated,0.16666666666666674,0.30412946428571297
26022,26272,147,848,0.003239329268292683,Terminated,0.16666666666666674,0.5714285714285722
26022,26321,147,853,0.00038109756097560977,Terminated,0.16666666666666674,0.27985491071428603
26022,26106,147,850,0.0,Terminated,0.16666666666666674,0.7142857142857113
26022,26125,147,851,0.01248094512195122,Terminated,0.16666666666666674,0.7142857142857113
26022,26306,147,849,0.0024771341463414634,Terminated,0.16666666666666674,0.29324776785713946
26023,26104,148,856,0.0,Terminated,0.16666666666666674,0.7142857142857113
26023,26248,148,857,0.016434832317073173,Running,0.16666666666666674,0.7142857142857113
26023,26248,148,855,0.0024771341463414634,Running,0.16666666666666674,0.29324776785713946
26023,26248,148,859,0.00038109756097560977,Running,0.16666666666666674,0.27985491071428603
26023,26248,148,854,0.003239329268292683,Running,0.16666666666666674,0.5714285714285722
26023,26248,148,858,0.013814786585365854,Failed,0.16666666666666674,0.30412946428571297
26546,26578,153,879,0.0,Terminated,1.0,0.0
45252,45275,165,931,0.003429878048780488,Running,0.16666666666666674,0.5714285714285722
45252,45275,165,933,0.0,Running,0.16666666666666674,0.7142857142857113
45252,45275,165,936,0.00047637195121951224,Running,0.16666666666666674,0.27985491071428603
45252,45275,165,935,0.014100609756097561,Running,0.16666666666666674,0.3071986607142827
45252,45275,165,932,0.002572408536585366,Running,0.16666666666666674,0.29380580357142927
45252,45275,165,934,0.020150533536585368,Failed,0.16666666666666674,0.7142857142857113
45833,45876,167,943,0.0,Terminated,1.0,0.0
56066,56070,174,974,0.014100609756097561,Running,0.16666666666666674,0.3071986607142827
56066,56070,174,971,0.002572408536585366,Running,0.16666666666666674,0.29380580357142927
56065,56070,174,972,0.0,Running,0.16666666666666674,0.7142857142857113
56065,56070,174,973,0.019912347560975614,Failed,0.16666666666666674,0.7142857142857113
56066,56070,174,975,0.00047637195121951224,Running,0.16666666666666674,0.27985491071428603
56066,56070,174,970,0.003429878048780488,Running,0.16666666666666674,0.5714285714285722
56086,56567,175,981,0.00047637195121951224,Terminated,0.16666666666666674,0.27985491071428603
56086,56489,175,976,0.003429878048780488,Terminated,0.16666666666666674,0.5714285714285722
56086,56402,175,980,0.014100609756097561,Terminated,0.16666666666666674,0.3071986607142827
56086,56542,175,977,0.002572408536585366,Terminated,0.16666666666666674,0.29380580357142927
56086,56300,175,979,0.019912347560975614,Terminated,0.16666666666666674,0.7142857142857113
56086,56304,175,978,0.0,Terminated,0.16666666666666674,0.7142857142857113
7415,7840,182,1014,0.009193978658536585,Terminated,0.16666666666666674,0.5714285714285722
7415,7940,182,1018,0.016006097560975614,Terminated,0.16666666666666674,0.2982700892857102
7415,8878,182,1019,0.014100609756097561,Terminated,0.16666666666666674,0.5714285714285722
7415,8937,182,1020,0.013528963414634146,Terminated,0.16666666666666674,0.2974330357142836
7415,7879,182,1017,0.013624237804878049,Terminated,0.16666666666666674,0.292689732142855
7415,7652,182,1015,0.014624618902439025,Terminated,0.16666666666666674,0.5714285714285722
7415,8743,182,1013,0.014576981707317074,Terminated,0.16666666666666674,0.5714285714285722
7415,7617,182,1016,0.007907774390243903,Terminated,0.16666666666666674,0.5714285714285722
16499,16813,187,1041,0.00014291158536585368,Terminated,1.0,0.0
46232,46942,200,1103,0.0271532012195122,Terminated,0.16666666666666674,0.32924107142857184
46232,46325,200,1106,0.003477515243902439,Terminated,0.16666666666666674,0.5714285714285722
46233,46447,200,1105,0.019388338414634148,Terminated,0.16666666666666674,0.7142857142857113
46232,46292,200,1104,0.006669207317073171,Terminated,0.16666666666666674,0.7142857142857113
46232,46754,200,1102,0.02686737804878049,Terminated,0.16666666666666674,0.5714285714285722
46232,46651,200,1101,0.02791539634146342,Terminated,0.16666666666666674,0.5714285714285722
46232,46542,200,1100,0.021627286585365856,Terminated,0.16666666666666674,0.4104352678571406
46232,46369,200,1107,0.0027629573170731706,Terminated,0.16666666666666674,0.7142857142857113
49581,49721,201,1113,0.014481707317073171,Terminated,0.16666666666666674,0.5714285714285722
49581,49960,201,1108,0.021627286585365856,Terminated,0.16666666666666674,0.5714285714285722
49581,49734,201,1112,0.00857469512195122,Terminated,0.16666666666666674,0.5714285714285722
49581,50271,201,1109,0.025533536585365856,Terminated,0.16666666666666674,0.3275669642857131
49581,50097,201,1114,0.021913109756097563,Terminated,0.16666666666666674,0.5714285714285722
49581,49818,201,1111,0.01133765243902439,Terminated,0.16666666666666674,0.4285714285714278
49581,49789,201,1110,0.002858231707317073,Terminated,0.16666666666666674,0.7142857142857113
50779,51876,203,1125,0.061880716463414635,Terminated,0.16666666666666674,0.16071428571428412
55402,56409,211,1203,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56411,211,1206,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56410,211,1204,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56417,211,1185,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56410,211,1207,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56421,211,1188,0.00047637195121951224,Terminated,1.0,0.4285714285714278
55402,56409,211,1195,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56417,211,1187,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56412,211,1199,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55403,56404,211,1190,0.00023818597560975615,Terminated,1.0,0.4285714285714278
55402,56417,211,1183,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56417,211,1186,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56416,211,1180,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56422,211,1189,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56409,211,1193,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56420,211,1184,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56500,211,1181,0.006478658536585366,Terminated,1.0,0.4285714285714278
55402,56417,211,1182,0.000666920731707317,Terminated,1.0,0.4285714285714278
55402,56410,211,1198,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56413,211,1201,9.527439024390246e-05,Terminated,1.0,0.4285714285714278
55402,56409,211,1196,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56410,211,1205,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56412,211,1208,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56409,211,1192,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56410,211,1194,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56410,211,1197,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56410,211,1191,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55402,56409,211,1200,0.00028582317073170735,Terminated,1.0,0.4285714285714278
55412,56410,211,1202,0.00028582317073170735,Terminated,1.0,0.4285714285714278
56373,56662,216,1275,0.0,Terminated,1.0,0.0
10827,10862,233,1315,0.00047637195121951224,Terminated,0.16666666666666674,0.16071428571428412
10827,10864,233,1316,0.0029535060975609756,Terminated,0.16666666666666674,0.2837611607142825
19827,19832,242,1334,0.00028582317073170735,Terminated,0.16666666666666674,0.292689732142855
19827,19831,242,1333,0.0009527439024390244,Terminated,0.16666666666666674,0.7321428571428562
29722,29796,251,1351,0.0014767530487804878,Terminated,0.16666666666666674,0.16071428571428412
29722,29802,251,1352,0.0029535060975609756,Terminated,0.16666666666666674,0.2837611607142825
30627,30698,253,1355,0.001524390243902439,Terminated,0.16666666666666674,0.16071428571428412
30627,30704,253,1356,0.0029535060975609756,Terminated,0.16666666666666674,0.2837611607142825
36032,36156,265,1401,0.0029535060975609756,Terminated,0.16666666666666674,0.2837611607142825
36032,36149,265,1400,0.0018102134146341464,Terminated,0.16666666666666674,0.16071428571428412
38728,38736,269,1409,0.00028582317073170735,Terminated,0.16666666666666674,0.292689732142855
38728,38734,269,1408,0.001953125,Terminated,0.16666666666666674,0.7321428571428562
42322,42337,276,1422,0.002143673780487805,Terminated,0.16666666666666674,0.7321428571428562
42322,42341,276,1423,0.00028582317073170735,Terminated,0.16666666666666674,0.292689732142855
43455,44055,277,1426,0.003429878048780488,Running,0.16666666666666674,0.16071428571428412
43455,43992,277,1424,0.0020007621951219513,Terminated,0.16666666666666674,0.7142857142857113
43455,44055,277,1425,0.002572408536585366,Running,0.16666666666666674,0.16071428571428412
49525,49538,288,1448,0.0025247713414634147,Terminated,0.16666666666666674,0.7321428571428562
49525,49542,288,1449,0.00028582317073170735,Terminated,0.16666666666666674,0.292689732142855
59429,59447,302,1476,0.003048780487804878,Terminated,0.16666666666666674,0.7321428571428562
59429,59452,302,1477,0.00028582317073170735,Terminated,0.16666666666666674,0.292689732142855
48905,48925,311,1534,0.016291920731707318,Terminated,1.0,0.14285714285713905
48905,48934,311,1537,0.016291920731707318,Terminated,1.0,0.14285714285713905
48905,48968,311,1539,0.0,Terminated,1.0,0.14285714285713905
48905,48920,311,1535,0.0,Terminated,1.0,0.14285714285713905
48905,48928,311,1538,0.0,Terminated,1.0,0.14285714285713905
48905,48959,311,1532,0.052877286585365856,Terminated,1.0,0.14285714285713905
48905,48930,311,1533,0.20598323170731705,Terminated,1.0,0.14285714285713905
48905,48948,311,1536,0.052877286585365856,Terminated,1.0,0.14285714285713905
48904,48959,313,1555,0.0,Terminated,1.0,0.14285714285713905
48904,48928,313,1554,0.0,Terminated,1.0,0.14285714285713905
48905,48932,313,1553,0.016291920731707318,Terminated,1.0,0.14285714285713905
48905,48940,313,1552,0.052877286585365856,Terminated,1.0,0.14285714285713905
48904,48920,313,1550,0.016291920731707318,Terminated,1.0,0.14285714285713905
48904,48951,313,1548,0.052877286585365856,Terminated,1.0,0.14285714285713905
48905,48923,313,1549,0.20598323170731705,Terminated,1.0,0.14285714285713905
48904,48920,313,1551,0.0,Terminated,1.0,0.14285714285713905
48883,48920,315,1569,0.016291920731707318,Terminated,1.0,0.14285714285713905
48883,48954,315,1571,0.0,Terminated,1.0,0.14285714285713905
48883,48910,315,1566,0.016291920731707318,Terminated,1.0,0.14285714285713905
48883,48913,315,1570,0.0,Terminated,1.0,0.14285714285713905
48884,48912,315,1565,0.20598323170731705,Terminated,1.0,0.14285714285713905
48883,48947,315,1564,0.052877286585365856,Terminated,1.0,0.14285714285713905
48883,48906,315,1567,0.0,Terminated,1.0,0.14285714285713905
48883,48927,315,1568,0.052877286585365856,Terminated,1.0,0.14285714285713905
48880,48906,318,1594,0.0,Terminated,1.0,0.14285714285713905
48880,48913,318,1593,0.016291920731707318,Terminated,1.0,0.14285714285713905
48880,48950,318,1595,0.0,Terminated,1.0,0.14285714285713905
48880,48943,318,1588,0.052877286585365856,Terminated,1.0,0.14285714285713905
48880,48909,318,1589,0.20598323170731705,Terminated,1.0,0.14285714285713905
48880,48894,318,1591,0.0,Terminated,1.0,0.14285714285713905
48880,48929,318,1592,0.052877286585365856,Terminated,1.0,0.14285714285713905
48880,48901,318,1590,0.016291920731707318,Terminated,1.0,0.14285714285713905
49204,49409,321,1614,0.0020483993902439025,Terminated,0.16666666666666674,0.7142857142857113
49204,49427,321,1619,0.0,Terminated,0.16666666666666674,0.07059151785714288
49204,49421,321,1612,0.0,Terminated,0.16666666666666674,0.07170758928571172
49204,49390,321,1613,0.20598323170731705,Terminated,0.16666666666666674,0.07645089285714021
49204,49211,321,1615,0.0,Terminated,0.16666666666666674,0.07254464285713841
49204,49399,321,1616,0.0,Terminated,0.16666666666666674,0.2857142857142835
49204,49215,321,1618,0.0,Terminated,0.16666666666666674,0.07031250000000064
49204,49415,321,1617,0.0,Terminated,0.16666666666666674,0.2857142857142835
49195,49400,322,1625,0.0,Terminated,0.16666666666666674,0.2857142857142835
49195,49392,322,1622,0.0020483993902439025,Terminated,0.16666666666666674,0.7142857142857113
49194,49418,322,1627,0.0,Terminated,0.16666666666666674,0.07059151785714288
49194,49208,322,1626,0.0,Terminated,0.16666666666666674,0.07031250000000064
49195,49406,322,1624,0.0,Terminated,0.16666666666666674,0.2857142857142835
49194,49412,322,1620,0.0,Terminated,0.16666666666666674,0.07170758928571172
49195,49380,322,1621,0.20598323170731705,Terminated,0.16666666666666674,0.07645089285714021
49195,49202,322,1623,0.0,Terminated,0.16666666666666674,0.07254464285713841
49213,49227,328,1674,0.0,Terminated,0.16666666666666674,0.07031250000000064
49213,49261,328,1673,0.0,Terminated,0.16666666666666674,0.2857142857142835
49213,49417,328,1675,0.0,Terminated,0.16666666666666674,0.07059151785714288
49214,49408,328,1672,0.0,Terminated,0.16666666666666674,0.2857142857142835
49213,49251,328,1670,0.0020483993902439025,Terminated,0.16666666666666674,0.7142857142857113
49213,49221,328,1671,0.0,Terminated,0.16666666666666674,0.07254464285713841
49214,49397,328,1669,0.20598323170731705,Terminated,0.16666666666666674,0.07645089285714021
49213,49413,328,1668,0.0,Terminated,0.16666666666666674,0.07170758928571172
49223,49411,331,1696,0.0,Terminated,0.16666666666666674,0.2857142857142835
