M2,1.0,j_95,1.0,Terminated,412627.0,412636.0,100.0,0.3
R1_2,1.0,j_95,1.0,Terminated,412627.0,412636.0,100.0,0.49
J5_4_12,15.0,j_95,1.0,Terminated,412627.0,412640.0,100.0,0.59
M12_8_11,3.0,j_95,1.0,Terminated,412627.0,412630.0,100.0,0.3
R10_9,1.0,j_95,1.0,Terminated,412627.0,412629.0,100.0,0.49
R11_10,1.0,j_95,1.0,Terminated,412627.0,412629.0,100.0,0.39
R3_2,1.0,j_95,1.0,Terminated,412627.0,412640.0,100.0,0.49
J14_1_6_13,19.0,j_95,1.0,Terminated,412627.0,412640.0,100.0,0.59
R13_12,3.0,j_95,1.0,Terminated,412627.0,412630.0,100.0,0.49
M9,1.0,j_95,1.0,Terminated,412627.0,412629.0,100.0,0.3
R6_5,15.0,j_95,1.0,Terminated,412627.0,412640.0,100.0,0.49
R8_7,1.0,j_95,1.0,Terminated,412627.0,412629.0,100.0,0.39
R2_1,1.0,j_97,1.0,Terminated,285823.0,285824.0,100.0,0.39
M3_2,1.0,j_97,1.0,Terminated,285823.0,285830.0,100.0,0.3
M1,1.0,j_97,1.0,Terminated,285823.0,285824.0,100.0,0.3
R4_3,1.0,j_97,1.0,Terminated,285823.0,285830.0,100.0,0.39
M1,1.0,j_98,1.0,Terminated,347368.0,347372.0,100.0,0.3
R2_1,1.0,j_98,1.0,Terminated,347372.0,347375.0,100.0,0.39
M1,2.0,j_102,1.0,Terminated,118960.0,119057.0,50.0,0.39
M11,251.0,j_102,1.0,Terminated,118960.0,119151.0,50.0,0.69
J6_5_13,5.0,j_102,1.0,Terminated,118960.0,119274.0,50.0,0.39
J13_10_11_12,281.0,j_102,1.0,Terminated,118960.0,119242.0,50.0,0.39
R8_7,1.0,j_102,1.0,Terminated,118960.0,119294.0,50.0,0.2
R3_2,1.0,j_102,1.0,Terminated,118960.0,119265.0,50.0,0.2
M5,13.0,j_102,1.0,Terminated,118960.0,119024.0,50.0,0.39
R4_3,1.0,j_102,1.0,Terminated,118960.0,119584.0,50.0,0.2
R10_9,1.0,j_102,1.0,Terminated,118960.0,118974.0,50.0,0.2
R14_13,1.0,j_102,1.0,Terminated,118960.0,119249.0,50.0,0.2
R7_6,1.0,j_102,1.0,Terminated,118960.0,119283.0,50.0,0.2
M12,9.0,j_102,1.0,Terminated,118960.0,119019.0,50.0,0.39
J2_1_13,1.0,j_102,1.0,Terminated,118960.0,119251.0,50.0,0.2
R15_14,1.0,j_102,1.0,Terminated,118960.0,119259.0,50.0,0.2
J16_4_8_15,1.0,j_102,1.0,Terminated,118960.0,119593.0,50.0,0.2
M9,1.0,j_102,1.0,Terminated,118960.0,118967.0,50.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_106,6.0,Terminated,510707.0,510714.0,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_106,6.0,Terminated,510707.0,510752.0,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,28.0,j_106,6.0,Terminated,510707.0,510749.0,30.0,0.05
M1,1.0,j_110,1.0,Terminated,629449.0,629464.0,100.0,0.25
M1,1.0,j_113,1.0,Terminated,443416.0,443417.0,100.0,0.2
M1,2.0,j_119,1.0,Terminated,352583.0,352584.0,50.0,0.2
R2_1,1.0,j_119,1.0,Terminated,352583.0,352584.0,50.0,0.2
M1,1.0,j_121,1.0,Terminated,444986.0,444987.0,100.0,0.2
M1,1.0,j_126,1.0,Terminated,416944.0,416944.0,100.0,0.2
M11,1570.0,j_127,1.0,Terminated,160404.0,160433.0,100.0,0.49
J9_7_8,1.0,j_127,1.0,Terminated,160422.0,160428.0,100.0,0.59
R5_4,1.0,j_127,1.0,Terminated,160408.0,160411.0,100.0,0.49
M7_6,3.0,j_127,1.0,Terminated,160416.0,160422.0,100.0,0.3
J14_3_13,13.0,j_127,1.0,Terminated,160774.0,160799.0,100.0,0.59
J16_1_7_15,1.0,j_127,1.0,Terminated,160824.0,160869.0,100.0,0.49
M4,1.0,j_127,1.0,Terminated,160404.0,160407.0,100.0,0.3
R13_10_12,30.0,j_127,1.0,Terminated,160741.0,160774.0,100.0,0.49
R15_14,1.0,j_127,1.0,Terminated,160799.0,160823.0,100.0,0.49
R12_11,112.0,j_127,1.0,Terminated,160434.0,160464.0,100.0,0.49
R1_4,1.0,j_127,1.0,Terminated,160408.0,160412.0,100.0,0.49
M8,1.0,j_127,1.0,Terminated,160404.0,160417.0,100.0,0.49
M2,9.0,j_127,1.0,Terminated,160404.0,160412.0,100.0,0.3
R6_5,1.0,j_127,1.0,Terminated,160411.0,160416.0,100.0,0.39
R10_9,1.0,j_127,1.0,Terminated,160428.0,160740.0,100.0,0.49
R3_2,1.0,j_127,1.0,Terminated,160413.0,160439.0,100.0,0.49
M1,1.0,j_129,1.0,Terminated,455911.0,455918.0,100.0,0.3
M3_2,2223.0,j_129,1.0,Terminated,455926.0,455963.0,100.0,0.2
R2_1,1.0,j_129,1.0,Terminated,455918.0,455925.0,100.0,0.39
R2_1,1.0,j_130,1.0,Terminated,685036.0,685109.0,100.0,0.49
R4_3,1.0,j_130,1.0,Terminated,685036.0,685109.0,100.0,0.39
M1,2.0,j_130,1.0,Terminated,685036.0,685101.0,100.0,0.3
R3_2,1.0,j_130,1.0,Terminated,685036.0,685109.0,100.0,0.49
R3_2,1.0,j_131,1.0,Terminated,292097.0,292104.0,100.0,0.39
R2_1,1.0,j_131,1.0,Terminated,292097.0,292103.0,100.0,0.49
M1,1.0,j_131,1.0,Terminated,292097.0,292103.0,100.0,0.3
